date,sku_id,units_used,on_hand,stock_in_transit,lead_time_days,price_per_unit,is_holiday,patient_admissions,ved_category,fsn_category,days_cover,expiry_days_remaining,expiry_risk_bucket,sku_name,facility_id,facility_name,day_of_week,is_weekend,day_of_month,month,week_of_year,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_cv_7,rolling_cv_14,consumption_trend_7d,day_over_day_pct_change
26-03-2024,MED001,89,298,0,5,42.19333333,0,222,Vital,Fast,41.72,30,CRITICAL (<30d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,1,0,26,3,13,96,62,67,71,77,77.71428571,13.43768688,82.57142857,28.0349076,87,23.36664289,0.173,0.34,2.929,-0.073
27-03-2024,MED001,104,447,0,6,23.45,0,222,Vital,Fast,44.7,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,2,0,27,3,13,89,75,71,85,93,82.42857143,16.1952374,83.92857143,28.615392,87.36666667,23.54962967,0.196,0.341,4.786,0.169
28-03-2024,MED001,97,159,0,5.333333333,19.00666667,0,219,Vital,Fast,21,180,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,3,0,28,3,13,104,96,88,77,119,83.71428571,17.04615583,85.35714286,28.7418407,86.63333333,22.86313602,0.204,0.337,7.143,-0.067
29-03-2024,MED001,245,279,326,4.666666667,34.29666667,0,219,Vital,Fast,30.515625,30,CRITICAL (<30d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,4,0,29,3,13,97,89,63,172,109,109.7142857,61.366968,90.57142857,46.68835184,91.16666667,36.729283,0.559,0.515,21.464,1.526
30-03-2024,MED001,67,211,37,6.666666667,28.07333333,1,191,Vital,Fast,32.10869565,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,5,1,30,3,13,245,104,62,63,79,110.4285714,60.74497824,90.85714286,46.51857717,90.76666667,36.93114127,0.55,0.512,10.071,-0.727
31-03-2024,MED001,77,252,0,6,35.80666667,1,214,Vital,Fast,31.5,60,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,6,1,31,3,13,67,97,75,65,108,110.7142857,60.55497306,91.71428571,46.11428708,89.73333333,36.86595788,0.547,0.503,1.429,0.149
01-04-2024,MED001,113,124,107,4,23.88666667,0,237,Vital,Fast,13.77777778,180,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,0,0,1,4,14,77,245,96,83,83,113.1428571,60.20639105,93.85714286,46.3744909,90.73333333,37.0832552,0.532,0.494,-0.429,0.468
02-04-2024,MED001,140,372,0,5.333333333,32.25,0,188,Vital,Fast,38.29411765,180,MEDIUM (90-180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,1,0,2,4,14,113,67,89,67,70,120.4285714,59.88282209,99.07142857,47.21874511,93.06666667,37.92636544,0.497,0.477,-1,0.239
03-04-2024,MED001,93,352,0,7.333333333,21.27,0,192,Vital,Fast,46.49056604,30,CRITICAL (<30d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,2,0,3,4,14,140,77,104,71,109,118.8571429,60.52665686,100.6428571,46.5743527,92.53333333,37.80688984,0.509,0.463,-6.286,-0.336
04-04-2024,MED001,91,393,0,6,27.71,0,163,Vital,Fast,43.66666667,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,3,0,4,4,14,93,113,97,88,110,118,60.92892034,100.8571429,46.51857717,91.9,37.66307073,0.516,0.461,-12.393,-0.022
05-04-2024,MED001,112,286,0,5.333333333,9.32,0,173,Vital,Fast,24.71604938,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,4,0,5,4,14,91,140,245,63,113,99,24.67792536,104.3571429,45.27795718,91.86666667,37.64419022,0.249,0.434,5.107,0.231
06-04-2024,MED001,91,376,0,5,28.25333333,1,174,Vital,Fast,47,60,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,5,1,6,4,14,112,93,67,62,93,102.4285714,20.86350197,106.4285714,43.8313451,91.8,37.64388488,0.204,0.412,-0.321,-0.188
07-04-2024,MED001,89,422,7,5.333333333,24.77333333,1,191,Vital,Fast,50.06779661,180,MEDIUM (90-180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,6,1,7,4,14,91,91,77,75,88,104.1428571,18.81868373,107.4285714,43.2145173,91.83333333,37.64084661,0.181,0.402,-5.393,-0.022
08-04-2024,MED001,79,135,153,6,25.79666667,0,196,Vital,Fast,19.6875,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,0,0,8,4,15,89,112,113,96,65,99.28571429,20.46716302,106.2142857,43.79529053,92.3,37.38259783,0.206,0.412,-6.821,-0.112
09-04-2024,MED001,78,387,181,6,29.19,0,234,Vital,Fast,61.56818182,180,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,1,0,9,4,15,79,91,140,89,66,90.42857143,11.25251295,105.4285714,44.22445249,92.7,37.1549876,0.124,0.419,-3.286,-0.013
10-04-2024,MED001,78,348,3,6,20.78666667,0,170,Vital,Fast,46.84615385,30,CRITICAL (<30d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,2,0,10,4,15,78,89,93,104,78,88.28571429,12.07910435,103.5714286,44.8308175,92.7,37.1549876,0.137,0.433,-4.25,0
11-04-2024,MED001,68,316,0,5.333333333,27.39666667,0,156,Vital,Fast,53.95121951,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,3,0,11,4,15,78,79,91,97,71,85,14.16568624,101.5,45.81694346,92.6,37.21938687,0.167,0.451,-6.036,-0.128
12-04-2024,MED001,84,194,229,5.333333333,22.94333333,0,215,Vital,Fast,26.11538462,90,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,4,0,12,4,15,68,78,112,245,85,81,7.788880964,90,19.9074783,92.56666667,37.2268751,0.096,0.221,-2.286,0.235
13-04-2024,MED001,69,148,184,5,27.99333333,1,196,Vital,Fast,29.6,180,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,5,1,13,4,15,84,78,91,67,77,77.85714286,7.515064236,90.14285714,19.73617196,92.3,37.37060434,0.097,0.219,-2.143,-0.179
14-04-2024,MED001,60,221,12,5,19.72666667,1,223,Vital,Fast,36.83333333,60,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,6,1,14,4,15,69,68,89,77,172,73.71428571,8.300889224,88.92857143,21.08395046,88.56666667,34.62775778,0.113,0.237,-2.464,-0.13
15-04-2024,MED001,80,487,105,5,33.05333333,0,192,Vital,Fast,66.84313725,180,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,0,0,15,4,16,60,84,79,113,63,73.85714286,8.4148395,86.57142857,20.00274706,89.13333333,34.33278652,0.114,0.231,-1.036,0.333
16-04-2024,MED001,93,372,0,5.333333333,27.1,0,155,Vital,Fast,53.14285714,60,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,1,0,16,4,16,80,69,78,140,65,76,11.12055155,83.21428571,13.09831799,90.06666667,34.03338456,0.146,0.157,1.607,0.163
17-04-2024,MED001,68,171,0,4.333333333,21.37666667,0,176,Vital,Fast,26.02173913,180,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,2,0,17,4,16,93,60,78,93,83,74.57142857,11.45799783,81.42857143,13.3630621,89.56666667,34.25027897,0.154,0.164,1.036,-0.269
18-04-2024,MED001,133,314,103,4.666666667,39.74333333,0,161,Vital,Fast,39.96363636,90,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,3,0,18,4,16,68,80,68,91,67,83.85714286,24.34083381,84.42857143,19.14203705,91.76666667,34.86494468,0.29,0.227,6.357,0.956
19-04-2024,MED001,69,322,191,4.333333333,23.92,0,208,Vital,Fast,49,60,MEDIUM (90-180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,4,0,19,4,16,133,93,84,112,71,81.71428571,24.97808563,81.35714286,17.77901591,91.7,34.9079084,0.306,0.219,4.786,-0.481
20-04-2024,MED001,70,125,0,5,33.78666667,1,172,Vital,Fast,19.02173913,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,5,1,20,4,16,69,68,69,91,88,81.85714286,24.89597405,79.85714286,17.78874814,91.1,35.12769808,0.304,0.223,1.714,0.014
21-04-2024,MED001,89,230,213,5.666666667,18.52,1,183,Vital,Fast,29.27272727,180,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,6,1,21,4,16,70,133,60,89,63,86,22.99275248,79.85714286,17.78874814,91.96666667,34.72898356,0.267,0.223,-0.643,0.271
22-04-2024,MED001,87,376,0,6.333333333,44.27666667,0,177,Vital,Fast,62.66666667,60,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,0,0,22,4,17,89,69,80,79,62,87,22.84002335,80.42857143,17.88731517,92.8,34.28219604,0.263,0.222,-1.393,-0.022
23-04-2024,MED001,101,326,0,5.333333333,22.69333333,0,207,Vital,Fast,31.26027397,365,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,1,0,23,4,17,87,70,93,78,75,88.14285714,23.38395869,82.07142857,18.68551181,93.66666667,34.14505905,0.265,0.228,0.964,0.161
24-04-2024,MED001,109,397,328,5.666666667,19.88666667,0,181,Vital,Fast,60.41304348,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,2,0,24,4,17,101,89,68,78,96,94,22.6200501,84.28571429,19.95929925,94.1,34.2579968,0.241,0.237,0.321,0.079
25-04-2024,MED001,115,280,55,5.333333333,33.52,0,196,Vital,Fast,23.61445783,60,MEDIUM (90-180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,3,0,25,4,17,109,87,133,68,89,91.42857143,17.9986772,87.64285714,20.93802997,94.96666667,34.45284967,0.197,0.239,8.143,0.055
26-04-2024,MED001,86,471,226,6,35.47333333,0,203,Vital,Fast,61.05555556,30,CRITICAL (<30d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,4,0,26,4,17,115,101,69,84,104,93.85714286,15.43187795,87.78571429,20.91807673,94.36666667,34.44684394,0.164,0.238,4.357,-0.252
27-04-2024,MED001,91,181,191,5.333333333,27.21666667,1,198,Vital,Fast,21.47457627,60,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,5,1,27,4,17,86,109,70,69,97,96.85714286,11.58200575,89.35714286,20.21274215,94.16666667,34.44844557,0.12,0.226,0.643,0.058
28-04-2024,MED001,68,262,0,6,24.17333333,1,188,Vital,Fast,40.75555556,180,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,6,1,28,4,17,91,115,89,60,245,93.85714286,15.87900681,89.92857143,19.41634635,88.26666667,19.74306222,0.169,0.216,-3.571,-0.253
29-04-2024,MED001,93,175,93,6.333333333,29.69333333,0,199,Vital,Fast,21.875,180,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,0,0,29,4,18,68,86,87,80,67,94.71428571,15.60677509,90.85714286,19.21480656,89.13333333,19.34395269,0.165,0.211,-4.643,0.368
30-04-2024,MED001,82,208,176,5.666666667,44.33,0,206,Vital,Fast,27.47169811,60,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,1,0,30,4,18,93,91,101,93,77,92,15.97915309,90.07142857,19.34490307,89.3,19.25715272,0.174,0.215,-5.107,-0.118
01-05-2024,MED001,87,266,71,5,33.70666667,0,191,Vital,Fast,35.13207547,365,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,2,0,1,5,18,82,68,109,68,113,88.85714286,14.13539967,91.42857143,18.3165091,88.43333333,18.73165002,0.159,0.2,-3.214,0.061
02-05-2024,MED001,85,219,0,5.333333333,30.12,0,204,Vital,Fast,27.87272727,60,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,3,0,2,5,18,87,93,115,133,140,84.57142857,8.182443459,88,13.89521224,86.6,16.0034479,0.097,0.158,0.107,-0.023
03-05-2024,MED001,93,424,0,3.333333333,25.12333333,0,159,Vital,Fast,49.46666667,60,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,4,0,3,5,18,85,82,86,69,93,85.57142857,8.791229396,89.71428571,12.80882251,86.6,16.0034479,0.103,0.143,1.214,0.094
04-05-2024,MED001,92,141,312,5.666666667,30.44,1,220,Vital,Fast,17.31578947,90,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,5,1,4,5,18,93,87,91,70,91,85.71428571,8.901578244,91.28571429,11.48529877,86.63333333,16.01396661,0.104,0.126,2.679,-0.011
05-05-2024,MED001,72,181,147,5.666666667,31.7,1,213,Vital,Fast,23.90566038,30,CRITICAL (<30d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,6,1,5,5,18,92,85,68,89,112,86.28571429,7.60951785,90.07142857,12.59098753,85.3,15.48558841,0.088,0.14,-1.321,-0.217
06-05-2024,MED001,107,214,354,4.666666667,33.39,0,229,Vital,Fast,21.71014493,30,CRITICAL (<30d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,0,0,6,5,19,72,93,93,87,91,88.28571429,10.82765419,91.5,13.32868509,85.83333333,15.95701842,0.123,0.146,1.857,0.486
07-05-2024,MED001,87,135,211,5.666666667,15.40333333,0,185,Vital,Fast,17.5,30,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,1,0,7,5,19,107,92,82,101,89,89,10.5039675,90.5,13.08404783,85.76666667,15.94750728,0.118,0.145,0.821,-0.187
08-05-2024,MED001,77,297,261,4.666666667,35.24333333,0,190,Vital,Fast,43.3125,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,2,0,8,5,19,87,72,87,109,79,87.57142857,11.45799783,88.21428571,12.37975128,85.7,15.98091534,0.131,0.14,-0.75,-0.115
09-05-2024,MED001,72,177,257,6,26.44666667,0,176,Vital,Fast,27.53333333,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,3,0,9,5,19,77,107,85,115,78,85.71428571,12.9062554,85.14285714,10.39864742,85.5,16.11756378,0.151,0.122,-2.786,-0.065
10-05-2024,MED001,87,291,238,5,33.56,0,219,Vital,Fast,39.17307692,180,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,4,0,10,5,19,72,87,93,86,78,84.85714286,12.53566341,85.21428571,10.40841798,85.8,16.05679575,0.148,0.122,-1.607,0.208
11-05-2024,MED001,109,160,0,4.666666667,25.11666667,1,217,Vital,Fast,13.4939759,30,CRITICAL (<30d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,5,1,11,5,19,87,77,92,91,68,87.28571429,15.45654431,86.5,12.1449578,87.16666667,16.23339116,0.177,0.14,2,0.253
12-05-2024,MED001,72,396,281,5.666666667,38.95666667,1,232,Vital,Fast,67.6097561,180,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,6,1,12,5,19,109,72,72,68,84,87.28571429,15.45654431,86.78571429,11.71572626,86.76666667,16.46036689,0.177,0.135,-1.821,-0.339
13-05-2024,MED001,85,423,0,5.666666667,28.65,0,210,Vital,Fast,65.8,90,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,0,0,13,5,20,72,87,107,93,69,84.14285714,12.78578079,86.21428571,11.58366603,87.3,16.12055873,0.152,0.134,0.75,0.181
14-05-2024,MED001,78,134,193,5,23.98666667,0,184,Vital,Fast,22.87804878,365,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,1,0,14,5,20,85,109,87,82,60,82.85714286,12.90256527,85.92857143,11.74383168,87.9,15.38774703,0.156,0.137,0.5,-0.082
15-05-2024,MED001,92,342,0,7,23.63666667,0,199,Vital,Fast,55.6744186,90,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,2,0,15,5,20,78,72,77,87,80,85,13.0128142,86.28571429,11.85442839,88.3,15.33117176,0.153,0.137,0.643,0.179
16-05-2024,MED001,66,284,0,6,32.82,0,176,Vital,Fast,52.31578947,180,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,3,0,16,5,20,92,85,72,85,93,84.14285714,14.15896149,84.92857143,13.04114368,87.4,15.83013277,0.168,0.154,-3.25,-0.283
17-05-2024,MED001,81,257,68,6,36.14666667,0,167,Vital,Fast,29.49180328,180,MEDIUM (90-180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,4,0,17,5,20,66,78,87,93,68,83.28571429,14.13876805,84.07142857,12.86297182,87.83333333,15.45423351,0.17,0.153,-3.179,0.227
18-05-2024,MED001,70,133,77,5,23.05,1,206,Vital,Fast,15.77966102,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,5,1,18,5,20,81,92,109,92,133,77.71428571,9.105205209,82.5,13.16025485,85.73333333,13.22467217,0.117,0.16,-0.929,-0.136
19-05-2024,MED001,66,409,0,5,21.43,1,218,Vital,Fast,57.26,30,CRITICAL (<30d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,6,1,19,5,20,70,66,72,72,69,76.85714286,9.973775137,82.07142857,13.6182247,85.63333333,13.36615214,0.13,0.166,-3,-0.057
20-05-2024,MED001,88,250,9,5,30.11,0,180,Vital,Fast,39.77272727,30,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,0,0,20,5,21,66,81,85,107,70,77.28571429,10.43574443,80.71428571,11.76323197,86.23333333,13.0402119,0.135,0.146,-0.643,0.333
21-05-2024,MED001,87,316,233,5.333333333,27.47333333,0,182,Vital,Fast,55.3,30,CRITICAL (<30d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,1,0,21,5,21,88,70,78,87,89,78.57142857,11.07334853,80.71428571,11.76323197,86.16666667,13.0306888,0.141,0.146,0.5,-0.011
22-05-2024,MED001,99,151,132,4.333333333,24.49333333,0,225,Vital,Fast,19.57407407,365,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,2,0,22,5,21,87,66,92,77,87,79.57142857,12.68670095,82.28571429,12.66387091,86.56666667,13.23965656,0.159,0.154,4.607,0.138
23-05-2024,MED001,72,278,110,6.666666667,22.93666667,0,183,Vital,Fast,41.40425532,180,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,3,0,23,5,21,99,88,66,72,101,80.42857143,11.78780645,82.28571429,12.66387091,85.6,13.20814796,0.147,0.154,1.857,-0.273
24-05-2024,MED001,73,318,166,5.666666667,18.7,0,213,Vital,Fast,46.375,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,4,0,24,5,21,72,87,81,87,109,79.28571429,12.10666876,81.28571429,12.81482658,84.4,12.63165154,0.153,0.158,1.143,0.014
25-05-2024,MED001,82,102,185,7,22.87666667,1,179,Vital,Fast,15.52173913,30,CRITICAL (<30d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,5,1,25,5,21,73,99,70,109,115,81,11.40175425,79.35714286,10.05834627,83.3,11.23464469,0.141,0.127,0.107,0.123
26-05-2024,MED001,76,260,135,5.333333333,19.43333333,1,169,Vital,Fast,34.33962264,30,CRITICAL (<30d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,6,1,26,5,21,82,72,66,72,86,82.42857143,9.710083125,79.64285714,9.888665951,82.96666667,11.29993388,0.118,0.124,-2.571,-0.073
27-05-2024,MED001,89,312,127,5.666666667,28.27666667,0,209,Vital,Fast,42,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,0,0,27,5,22,76,73,88,85,91,82.57142857,9.812528435,79.92857143,10.11065155,82.9,11.25672213,0.119,0.126,-1.071,0.171
28-05-2024,MED001,103,269,0,4.666666667,19.35666667,0,179,Vital,Fast,37.66,90,MEDIUM (90-180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,1,0,28,5,22,89,82,87,78,68,84.85714286,12.50904435,81.71428571,11.80891822,84.06666667,11.47090272,0.147,0.145,1.75,0.157
29-05-2024,MED001,118,371,362,4.666666667,30.30333333,0,205,Vital,Fast,27.92473118,180,MEDIUM (90-180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,2,0,29,5,22,103,76,99,92,93,87.57142857,17.25163898,83.57142857,15.12875146,84.9,12.95442941,0.197,0.181,7.321,0.146
30-05-2024,MED001,92,225,65,5,33.21,0,180,Vital,Fast,28.125,30,CRITICAL (<30d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,3,0,30,5,22,118,89,72,66,82,90.42857143,15.8414766,85.42857143,14.38329312,85.23333333,13.00579005,0.175,0.168,5.571,-0.22
31-05-2024,MED001,98,246,187,5.333333333,22.98333333,0,172,Vital,Fast,29.18644068,180,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,4,0,31,5,22,92,103,73,81,87,94,13.96424004,86.64285714,14.69488212,85.6,13.21075842,0.149,0.17,3.893,0.065
01-06-2024,MED001,101,269,0,4.666666667,16.81,1,236,Vital,Fast,36.21153846,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,5,1,1,6,22,98,118,82,70,85,96.71428571,13.06029971,88.85714286,14.32511051,86.13333333,13.5053842,0.135,0.161,2.929,0.031
02-06-2024,MED001,103,490,0,5,23.89666667,1,174,Vital,Fast,55.32258065,180,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,6,1,2,6,22,101,92,76,66,93,100.5714286,9.396047801,91.5,13.14855944,86.46666667,13.80088286,0.093,0.144,0.643,0.02
03-06-2024,MED001,165,364,0,5.333333333,36.49333333,0,225,Vital,Fast,35.88732394,30,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,0,0,3,6,23,103,98,89,88,92,111.4285714,24.90553582,97,23.55680532,88.9,19.89862237,0.224,0.243,5.893,0.602
04-06-2024,MED001,181,376,0,5,25.77333333,0,180,Vital,Fast,34.18181818,180,MEDIUM (90-180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,1,0,4,6,23,165,101,103,87,72,122.5714286,35.64106781,103.7142857,32.27151297,92.53333333,25.78656872,0.291,0.311,12.143,0.097
05-06-2024,MED001,120,338,0,4,24.17,0,239,Vital,Fast,36.4,90,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,2,0,5,6,23,181,103,118,99,107,122.8571429,35.60631298,105.2142857,32.52260414,92.96666667,26.14480015,0.29,0.309,11.214,-0.337
06-06-2024,MED001,149,458,127,5,28.28,0,235,Vital,Fast,42.74666667,180,MEDIUM (90-180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,3,0,6,6,23,120,165,92,72,87,131,33.8476981,110.7142857,32.98118011,95.03333333,28.03874577,0.258,0.298,9.607,0.242
07-06-2024,MED001,117,434,139,5.666666667,19.02,0,190,Vital,Fast,45.34328358,30,MEDIUM (90-180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,4,0,7,6,23,149,181,98,73,77,133.7142857,31.43625447,113.8571429,31.15681712,96.36666667,28.10262392,0.235,0.274,3.393,-0.215
08-06-2024,MED001,84,187,50,4.666666667,19.43,1,166,Vital,Fast,29.08888889,30,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,5,1,8,6,23,117,120,101,82,72,131.2857143,34.85548396,114,31.00372186,96.76666667,27.82789884,0.265,0.272,-6.607,-0.282
09-06-2024,MED001,79,250,93,6,27.66333333,1,226,Vital,Fast,41.66666667,60,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,6,1,9,6,23,84,149,103,76,87,127.8571429,39.03173312,114.2142857,30.73003685,96.5,27.96272149,0.305,0.269,-16.25,-0.06
10-06-2024,MED001,108,320,201,6,26.20666667,0,194,Vital,Fast,37.33333333,365,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,0,0,10,6,24,79,117,165,89,109,119.7142857,35.8036976,115.5714286,29.94023351,96.46666667,27.94789898,0.299,0.259,-13.071,0.367
11-06-2024,MED001,92,426,0,5,21.21666667,0,215,Vital,Fast,62.125,365,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,1,0,11,6,24,108,84,181,103,72,107,24.39945355,114.7857143,30.43575471,97.13333333,27.58026948,0.228,0.265,-7.286,-0.148
12-06-2024,MED001,99,433,0,6.333333333,24.8,0,169,Vital,Fast,63.14583333,30,CRITICAL (<30d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,2,0,12,6,24,92,79,120,118,85,104,23.81876011,113.4285714,30.7038316,97.6,27.48617207,0.229,0.271,-6.286,0.076
13-06-2024,MED001,104,172,0,5,24.27,0,185,Vital,Fast,17.70588235,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,3,0,13,6,24,99,108,149,92,78,97.57142857,13.47661113,114.2857143,30.22334445,98.46666667,27.25579133,0.138,0.264,0.143,0.051
14-06-2024,MED001,97,426,0,5.666666667,20.35666667,0,222,Vital,Fast,55.22222222,60,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,4,0,14,6,24,104,92,117,98,92,94.71428571,10.45170298,114.2142857,30.26594576,98.63333333,27.23015992,0.11,0.265,2.857,-0.067
15-06-2024,MED001,80,410,175,3.666666667,30.51,1,163,Vital,Fast,61.06382979,180,LOW (>180d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,5,1,15,6,24,97,99,84,101,66,94.14285714,11.21648447,112.7142857,31.46775779,99.1,26.76764645,0.119,0.279,-0.25,-0.175
16-06-2024,MED001,76,242,162,5,31.79333333,1,180,Vital,Fast,37.64444444,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,6,1,16,6,24,80,104,79,103,81,93.71428571,11.92636136,110.7857143,32.90353867,98.93333333,26.89947228,0.127,0.297,-4.357,-0.05
17-06-2024,MED001,121,156,319,6.333333333,35.22666667,0,193,Vital,Fast,18.82758621,60,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,0,0,17,6,25,76,97,108,165,70,95.57142857,15.10912685,107.6428571,29.22224427,100.6333333,26.61796559,0.158,0.271,0.607,0.592
18-06-2024,MED001,105,108,154,6,27.25666667,0,182,Vital,Fast,13.74545455,90,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,1,0,18,6,25,121,80,92,181,66,97.42857143,15.39325765,102.2142857,20.2187216,101.9333333,25.80822287,0.158,0.198,1.107,-0.132
19-06-2024,MED001,112,423,0,4.333333333,31.77666667,0,186,Vital,Fast,53.83636364,60,HIGH (30-90d),Paracetamol Tablet 500mg,FAC001,Urban PHC Kalyan,2,0,19,6,25,105,76,99,120,88,99.28571429,16.36779649,101.6428571,19.78580355,102.7333333,25.73329164,0.165,0.195,2.893,0.067
