date,facility_id,facility_name,ward_id,sku_id,sku_name,units_used,on_hand,stock_in_transit,lead_time_days,batch_id,batch_expiry_date,price_per_unit,is_holiday,patient_admissions,VED_category,FSN_category
2024-01-05,FAC003,Peri-urban PHC Ambivali,W01,MED001,Paracetamol Tablet 500mg,40,355,0,6,B0017192,2024-07-03,45.72,0,59,Vital,Fast
2024-01-05,FAC003,Peri-urban PHC Ambivali,W03,MED002,Amoxicillin Capsule 250mg,23,449,0,6,B0027634,2024-03-05,32.82,0,59,Vital,Fast
2024-01-05,FAC003,Peri-urban PHC Ambivali,W03,MED003,Oral Rehydration Salts,17,351,0,5,B0038049,2024-04-04,7.24,0,63,Vital,Fast
2024-01-05,FAC003,Peri-urban PHC Ambivali,W03,MED004,Ibuprofen Tablet 200mg,20,351,0,5,B0042102,2024-02-04,19.94,0,45,Essential,Fast
2024-01-05,FAC003,Peri-urban PHC Ambivali,W02,MED005,Cetirizine Tablet 5mg,13,315,0,5,B0058565,2024-03-05,7.66,0,46,Essential,Fast
2024-01-05,FAC003,Peri-urban PHC Ambivali,W01,MED006,Insulin Injection 40 IU/ml,4,53,0,7,B0064734,2026-01-04,32.49,0,53,Vital,Slow
2024-01-05,FAC003,Peri-urban PHC Ambivali,W01,MED007,Adrenaline Injection 1 mg/ml,1,23,0,5,B0077548,2026-01-04,31.58,0,49,Vital,Slow
2024-01-05,FAC003,Peri-urban PHC Ambivali,W01,MED008,Omeprazole Capsule 20mg,7,86,0,6,B0083840,2024-04-04,10.34,0,61,Essential,Slow
2024-01-05,FAC003,Peri-urban PHC Ambivali,W01,MED009,Metformin Tablet 500mg,10,25,19,5,B0094122,2024-07-03,15.44,0,60,Essential,Slow
2024-01-05,FAC003,Peri-urban PHC Ambivali,W01,MED010,Multivitamin Tablet,3,28,0,6,B0107050,2025-01-04,8.07,0,63,Desirable,Slow
2024-01-05,FAC003,Peri-urban PHC Ambivali,W01,MED011,Antiseptic Lotion,2,76,0,7,B0112490,2024-07-03,9.43,0,40,Desirable,Slow
2024-01-05,FAC003,Peri-urban PHC Ambivali,W03,MED012,Cotton Roll 100g,7,162,0,7,B0122602,2024-07-03,7.59,0,37,Desirable,Fast
2024-01-06,FAC001,Urban PHC Kalyan,W03,MED001,Paracetamol Tablet 500mg,22,183,131,5,B0011967,2025-01-05,30.31,0,92,Vital,Fast
2024-01-06,FAC001,Urban PHC Kalyan,W03,MED002,Amoxicillin Capsule 250mg,23,366,0,2,B0025588,2024-04-05,15.42,1,93,Vital,Fast
2024-01-06,FAC001,Urban PHC Kalyan,W02,MED003,Oral Rehydration Salts,18,258,0,2,B0039843,2024-04-05,45.41,0,73,Vital,Fast
2024-01-06,FAC001,Urban PHC Kalyan,W02,MED004,Ibuprofen Tablet 200mg,16,332,42,3,B0041672,2026-01-05,10.89,1,83,Essential,Fast
2024-01-06,FAC001,Urban PHC Kalyan,W01,MED005,Cetirizine Tablet 5mg,18,406,62,4,B0057056,2026-01-05,13.25,0,81,Essential,Fast
2024-01-06,FAC001,Urban PHC Kalyan,W02,MED006,Insulin Injection 40 IU/ml,11,73,0,4,B0063781,2025-01-05,36.73,0,129,Vital,Slow
2024-01-06,FAC001,Urban PHC Kalyan,W03,MED007,Adrenaline Injection 1 mg/ml,1,33,0,4,B0077741,2026-01-05,19.57,0,129,Vital,Slow
2024-01-06,FAC001,Urban PHC Kalyan,W01,MED008,Omeprazole Capsule 20mg,5,98,0,2,B0083775,2024-04-05,10.22,1,107,Essential,Slow
2024-01-06,FAC001,Urban PHC Kalyan,W03,MED009,Metformin Tablet 500mg,11,21,0,4,B0095559,2024-07-04,5.61,1,108,Essential,Slow
2024-01-06,FAC001,Urban PHC Kalyan,W01,MED010,Multivitamin Tablet,6,67,0,2,B0102308,2024-04-05,5.9,0,83,Desirable,Slow
2024-01-06,FAC001,Urban PHC Kalyan,W02,MED011,Antiseptic Lotion,2,66,0,2,B0113265,2024-04-05,4.54,1,124,Desirable,Slow
2024-01-06,FAC001,Urban PHC Kalyan,W01,MED012,Cotton Roll 100g,10,393,101,3,B0123750,2026-01-05,5.8,1,82,Desirable,Fast
2024-01-06,FAC002,Rural PHC Dombivli,W02,MED001,Paracetamol Tablet 500mg,23,132,0,8,B0014703,2026-01-05,29.41,1,57,Vital,Fast
2024-01-06,FAC002,Rural PHC Dombivli,W02,MED002,Amoxicillin Capsule 250mg,15,162,61,7,B0022572,2024-02-05,21.49,1,53,Vital,Fast
2024-01-06,FAC002,Rural PHC Dombivli,W02,MED003,Oral Rehydration Salts,19,398,0,6,B0033193,2024-07-04,43.92,0,53,Vital,Fast
2024-01-06,FAC002,Rural PHC Dombivli,W03,MED004,Ibuprofen Tablet 200mg,15,251,0,9,B0049950,2024-03-06,3.74,0,38,Essential,Fast
2024-01-06,FAC002,Rural PHC Dombivli,W03,MED005,Cetirizine Tablet 5mg,9,132,97,9,B0059033,2024-07-04,19.89,1,38,Essential,Fast
2024-01-06,FAC002,Rural PHC Dombivli,W02,MED006,Insulin Injection 40 IU/ml,4,35,40,5,B0067988,2024-04-05,24.18,0,57,Vital,Slow
2024-01-06,FAC002,Rural PHC Dombivli,W03,MED007,Adrenaline Injection 1 mg/ml,1,23,21,6,B0076131,2025-01-05,7.5,1,39,Vital,Slow
2024-01-06,FAC002,Rural PHC Dombivli,W02,MED008,Omeprazole Capsule 20mg,4,27,0,7,B0083936,2024-04-05,17.93,0,62,Essential,Slow
2024-01-06,FAC002,Rural PHC Dombivli,W03,MED009,Metformin Tablet 500mg,12,69,0,9,B0098067,2025-01-05,3.0,1,37,Essential,Slow
2024-01-06,FAC002,Rural PHC Dombivli,W02,MED010,Multivitamin Tablet,4,32,0,6,B0101323,2024-04-05,8.66,1,60,Desirable,Slow
2024-01-06,FAC002,Rural PHC Dombivli,W03,MED011,Antiseptic Lotion,2,34,0,7,B0111949,2024-07-04,8.07,1,63,Desirable,Slow
2024-01-06,FAC002,Rural PHC Dombivli,W03,MED012,Cotton Roll 100g,7,174,140,5,B0128383,2024-07-04,8.99,0,48,Desirable,Fast
2024-01-06,FAC003,Peri-urban PHC Ambivali,W01,MED001,Paracetamol Tablet 500mg,24,211,37,3,B0017066,2024-04-05,34.46,0,59,Vital,Fast
2024-01-06,FAC003,Peri-urban PHC Ambivali,W03,MED002,Amoxicillin Capsule 250mg,12,417,0,3,B0021632,2024-07-04,9.8,0,39,Vital,Fast
2024-01-06,FAC003,Peri-urban PHC Ambivali,W02,MED003,Oral Rehydration Salts,13,104,0,6,B0036915,2025-01-05,11.82,1,40,Vital,Fast
2024-01-06,FAC003,Peri-urban PHC Ambivali,W01,MED004,Ibuprofen Tablet 200mg,16,465,148,5,B0047391,2024-07-04,17.61,1,43,Essential,Fast
2024-01-06,FAC003,Peri-urban PHC Ambivali,W02,MED005,Cetirizine Tablet 5mg,13,267,0,4,B0051644,2026-01-05,14.38,1,63,Essential,Fast
2024-01-06,FAC003,Peri-urban PHC Ambivali,W01,MED006,Insulin Injection 40 IU/ml,2,73,0,6,B0062136,2024-03-06,37.26,1,37,Vital,Slow
2024-01-06,FAC003,Peri-urban PHC Ambivali,W03,MED007,Adrenaline Injection 1 mg/ml,1,46,0,7,B0078132,2024-02-05,31.64,1,39,Vital,Slow
2024-01-06,FAC003,Peri-urban PHC Ambivali,W01,MED008,Omeprazole Capsule 20mg,5,81,0,4,B0084609,2024-04-05,7.57,1,64,Essential,Slow
2024-01-06,FAC003,Peri-urban PHC Ambivali,W02,MED009,Metformin Tablet 500mg,9,100,0,3,B0096450,2024-04-05,3.95,1,37,Essential,Slow
2024-01-06,FAC003,Peri-urban PHC Ambivali,W01,MED010,Multivitamin Tablet,4,83,0,5,B0104634,2026-01-05,6.73,1,44,Desirable,Slow
2024-01-06,FAC003,Peri-urban PHC Ambivali,W03,MED011,Antiseptic Lotion,2,90,37,4,B0115296,2024-04-05,9.93,0,38,Desirable,Slow
2024-01-06,FAC003,Peri-urban PHC Ambivali,W03,MED012,Cotton Roll 100g,7,379,56,7,B0123797,2024-04-05,8.57,1,59,Desirable,Fast
2024-01-07,FAC001,Urban PHC Kalyan,W02,MED001,Paracetamol Tablet 500mg,61,352,106,5,B0018813,2026-01-06,25.03,0,96,Vital,Fast
2024-01-07,FAC001,Urban PHC Kalyan,W02,MED002,Amoxicillin Capsule 250mg,16,341,0,3,B0024861,2024-07-05,47.2,1,78,Vital,Fast
2024-01-07,FAC001,Urban PHC Kalyan,W02,MED003,Oral Rehydration Salts,15,387,0,4,B0037956,2024-07-05,6.65,0,99,Vital,Fast
2024-01-07,FAC001,Urban PHC Kalyan,W03,MED004,Ibuprofen Tablet 200mg,23,410,0,4,B0046013,2024-07-05,2.27,1,93,Essential,Fast
2024-01-07,FAC001,Urban PHC Kalyan,W03,MED005,Cetirizine Tablet 5mg,15,308,20,3,B0057493,2024-04-06,6.49,1,90,Essential,Fast
2024-01-07,FAC001,Urban PHC Kalyan,W02,MED006,Insulin Injection 40 IU/ml,7,90,0,3,B0067257,2025-01-06,7.32,1,92,Vital,Slow
2024-01-07,FAC001,Urban PHC Kalyan,W02,MED007,Adrenaline Injection 1 mg/ml,1,62,0,2,B0078485,2025-01-06,47.5,1,113,Vital,Slow
2024-01-07,FAC001,Urban PHC Kalyan,W02,MED008,Omeprazole Capsule 20mg,7,72,12,4,B0087755,2025-01-06,12.35,1,83,Essential,Slow
2024-01-07,FAC001,Urban PHC Kalyan,W02,MED009,Metformin Tablet 500mg,14,76,0,2,B0093005,2024-07-05,16.4,1,95,Essential,Slow
2024-01-07,FAC001,Urban PHC Kalyan,W01,MED010,Multivitamin Tablet,5,60,43,3,B0102946,2025-01-06,6.22,1,126,Desirable,Slow
2024-01-07,FAC001,Urban PHC Kalyan,W01,MED011,Antiseptic Lotion,1,35,0,5,B0116334,2026-01-06,6.88,0,122,Desirable,Slow
2024-01-07,FAC001,Urban PHC Kalyan,W02,MED012,Cotton Roll 100g,7,450,0,4,B0125765,2026-01-06,4.15,1,90,Desirable,Fast
2024-01-07,FAC002,Rural PHC Dombivli,W02,MED001,Paracetamol Tablet 500mg,28,314,0,7,B0015465,2024-07-05,38.95,0,45,Vital,Fast
2024-01-07,FAC002,Rural PHC Dombivli,W02,MED002,Amoxicillin Capsule 250mg,20,189,0,8,B0026155,2024-03-07,41.86,1,56,Vital,Fast
2024-01-07,FAC002,Rural PHC Dombivli,W01,MED003,Oral Rehydration Salts,18,121,0,9,B0032398,2024-04-06,8.61,1,49,Vital,Fast
2024-01-07,FAC002,Rural PHC Dombivli,W03,MED004,Ibuprofen Tablet 200mg,19,377,74,8,B0043237,2025-01-06,5.94,1,54,Essential,Fast
2024-01-07,FAC002,Rural PHC Dombivli,W02,MED005,Cetirizine Tablet 5mg,16,242,17,10,B0056490,2024-04-06,13.68,1,48,Essential,Fast
2024-01-07,FAC002,Rural PHC Dombivli,W01,MED006,Insulin Injection 40 IU/ml,3,95,0,9,B0068550,2025-01-06,30.45,1,39,Vital,Slow
2024-01-07,FAC002,Rural PHC Dombivli,W03,MED007,Adrenaline Injection 1 mg/ml,1,41,0,5,B0076406,2024-02-06,40.15,1,44,Vital,Slow
2024-01-07,FAC002,Rural PHC Dombivli,W02,MED008,Omeprazole Capsule 20mg,6,93,0,5,B0089623,2024-04-06,15.03,1,39,Essential,Slow
2024-01-07,FAC002,Rural PHC Dombivli,W03,MED009,Metformin Tablet 500mg,8,89,33,8,B0093445,2025-01-06,12.97,1,42,Essential,Slow
2024-01-07,FAC002,Rural PHC Dombivli,W02,MED010,Multivitamin Tablet,4,75,0,6,B0106079,2024-07-05,8.37,1,63,Desirable,Slow
2024-01-07,FAC002,Rural PHC Dombivli,W01,MED011,Antiseptic Lotion,2,75,0,10,B0114073,2024-07-05,6.7,0,45,Desirable,Slow
2024-01-07,FAC002,Rural PHC Dombivli,W02,MED012,Cotton Roll 100g,7,258,131,8,B0128573,2024-04-06,2.34,0,45,Desirable,Fast
2024-01-07,FAC003,Peri-urban PHC Ambivali,W03,MED001,Paracetamol Tablet 500mg,24,449,0,6,B0015001,2026-01-06,44.46,1,61,Vital,Fast
2024-01-07,FAC003,Peri-urban PHC Ambivali,W01,MED002,Amoxicillin Capsule 250mg,19,157,0,7,B0025054,2025-01-06,17.62,1,59,Vital,Fast
2024-01-07,FAC003,Peri-urban PHC Ambivali,W02,MED003,Oral Rehydration Salts,18,140,0,4,B0035719,2024-07-05,45.75,1,52,Vital,Fast
2024-01-07,FAC003,Peri-urban PHC Ambivali,W03,MED004,Ibuprofen Tablet 200mg,14,271,0,6,B0045619,2024-07-05,16.73,0,53,Essential,Fast
2024-01-07,FAC003,Peri-urban PHC Ambivali,W02,MED005,Cetirizine Tablet 5mg,34,108,0,6,B0054769,2024-07-05,15.14,0,53,Essential,Fast
2024-01-07,FAC003,Peri-urban PHC Ambivali,W03,MED006,Insulin Injection 40 IU/ml,3,52,0,5,B0061391,2024-07-05,34.72,0,55,Vital,Slow
2024-01-07,FAC003,Peri-urban PHC Ambivali,W02,MED007,Adrenaline Injection 1 mg/ml,1,59,2,3,B0072976,2024-07-05,28.97,0,54,Vital,Slow
2024-01-07,FAC003,Peri-urban PHC Ambivali,W03,MED008,Omeprazole Capsule 20mg,6,97,0,5,B0081593,2024-07-05,9.46,1,48,Essential,Slow
2024-01-07,FAC003,Peri-urban PHC Ambivali,W03,MED009,Metformin Tablet 500mg,9,39,33,7,B0094200,2024-03-07,15.68,1,52,Essential,Slow
2024-01-07,FAC003,Peri-urban PHC Ambivali,W02,MED010,Multivitamin Tablet,4,73,0,7,B0104903,2025-01-06,2.18,1,38,Desirable,Slow
2024-01-07,FAC003,Peri-urban PHC Ambivali,W01,MED011,Antiseptic Lotion,2,46,0,6,B0119612,2024-03-07,5.34,0,37,Desirable,Slow
2024-01-07,FAC003,Peri-urban PHC Ambivali,W01,MED012,Cotton Roll 100g,5,186,0,6,B0126943,2025-01-06,1.66,0,50,Desirable,Fast
2024-01-08,FAC001,Urban PHC Kalyan,W02,MED001,Paracetamol Tablet 500mg,36,474,13,4,B0018167,2024-03-08,21.84,0,108,Vital,Fast
2024-01-08,FAC001,Urban PHC Kalyan,W01,MED002,Amoxicillin Capsule 250mg,24,182,0,5,B0026288,2024-07-06,30.03,0,120,Vital,Fast
2024-01-08,FAC001,Urban PHC Kalyan,W02,MED003,Oral Rehydration Salts,22,361,178,3,B0037660,2024-07-06,40.5,0,110,Vital,Fast
2024-01-08,FAC001,Urban PHC Kalyan,W02,MED004,Ibuprofen Tablet 200mg,24,347,0,4,B0043504,2024-04-07,11.64,0,109,Essential,Fast
2024-01-08,FAC001,Urban PHC Kalyan,W01,MED005,Cetirizine Tablet 5mg,15,261,63,3,B0054969,2024-07-06,3.33,0,120,Essential,Fast
2024-01-08,FAC001,Urban PHC Kalyan,W03,MED006,Insulin Injection 40 IU/ml,3,100,0,3,B0067160,2024-04-07,42.71,0,70,Vital,Slow
2024-01-08,FAC001,Urban PHC Kalyan,W02,MED007,Adrenaline Injection 1 mg/ml,1,46,0,5,B0074485,2024-04-07,39.19,0,115,Vital,Slow
2024-01-08,FAC001,Urban PHC Kalyan,W02,MED008,Omeprazole Capsule 20mg,5,30,0,5,B0089284,2025-01-07,15.57,0,122,Essential,Slow
2024-01-08,FAC001,Urban PHC Kalyan,W03,MED009,Metformin Tablet 500mg,9,53,0,2,B0094859,2025-01-07,9.03,0,81,Essential,Slow
2024-01-08,FAC001,Urban PHC Kalyan,W03,MED010,Multivitamin Tablet,5,22,0,5,B0107168,2025-01-07,3.49,0,82,Desirable,Slow
2024-01-08,FAC001,Urban PHC Kalyan,W02,MED011,Antiseptic Lotion,1,91,0,3,B0114180,2024-07-06,4.49,0,83,Desirable,Slow
2024-01-08,FAC001,Urban PHC Kalyan,W01,MED012,Cotton Roll 100g,5,104,0,4,B0121612,2026-01-07,6.53,0,80,Desirable,Fast
2024-01-08,FAC002,Rural PHC Dombivli,W01,MED001,Paracetamol Tablet 500mg,18,274,10,8,B0014600,2025-01-07,18.66,0,59,Vital,Fast
2024-01-08,FAC002,Rural PHC Dombivli,W01,MED002,Amoxicillin Capsule 250mg,24,286,0,7,B0025959,2026-01-07,43.72,0,50,Vital,Fast
2024-01-08,FAC002,Rural PHC Dombivli,W03,MED003,Oral Rehydration Salts,42,459,58,9,B0033471,2025-01-07,36.93,0,49,Vital,Fast
2024-01-08,FAC002,Rural PHC Dombivli,W02,MED004,Ibuprofen Tablet 200mg,14,429,0,9,B0048414,2024-04-07,9.71,0,42,Essential,Fast
2024-01-08,FAC002,Rural PHC Dombivli,W03,MED005,Cetirizine Tablet 5mg,8,316,0,10,B0054857,2025-01-07,9.59,0,36,Essential,Fast
2024-01-08,FAC002,Rural PHC Dombivli,W03,MED006,Insulin Injection 40 IU/ml,3,29,6,6,B0066307,2026-01-07,43.66,0,40,Vital,Slow
2024-01-08,FAC002,Rural PHC Dombivli,W03,MED007,Adrenaline Injection 1 mg/ml,2,83,0,8,B0071801,2024-07-06,5.92,0,36,Vital,Slow
2024-01-08,FAC002,Rural PHC Dombivli,W01,MED008,Omeprazole Capsule 20mg,4,98,0,7,B0082473,2024-03-08,8.85,0,46,Essential,Slow
2024-01-08,FAC002,Rural PHC Dombivli,W02,MED009,Metformin Tablet 500mg,8,66,32,8,B0097184,2024-04-07,17.41,0,56,Essential,Slow
2024-01-08,FAC002,Rural PHC Dombivli,W02,MED010,Multivitamin Tablet,4,42,26,8,B0103280,2025-01-07,8.47,0,59,Desirable,Slow
2024-01-08,FAC002,Rural PHC Dombivli,W03,MED011,Antiseptic Lotion,1,33,38,10,B0113897,2024-04-07,1.79,0,47,Desirable,Slow
2024-01-08,FAC002,Rural PHC Dombivli,W02,MED012,Cotton Roll 100g,5,269,0,9,B0127575,2024-07-06,9.94,0,42,Desirable,Fast
2024-01-08,FAC003,Peri-urban PHC Ambivali,W02,MED001,Paracetamol Tablet 500mg,26,224,0,7,B0015891,2024-03-08,12.43,0,36,Vital,Fast
2024-01-08,FAC003,Peri-urban PHC Ambivali,W03,MED002,Amoxicillin Capsule 250mg,15,349,194,4,B0029098,2024-04-07,43.25,0,38,Vital,Fast
2024-01-08,FAC003,Peri-urban PHC Ambivali,W01,MED003,Oral Rehydration Salts,10,106,0,6,B0033632,2025-01-07,40.14,0,39,Vital,Fast
2024-01-08,FAC003,Peri-urban PHC Ambivali,W03,MED004,Ibuprofen Tablet 200mg,14,325,0,6,B0049903,2024-07-06,14.25,0,64,Essential,Fast
2024-01-08,FAC003,Peri-urban PHC Ambivali,W03,MED005,Cetirizine Tablet 5mg,29,326,0,6,B0051995,2024-07-06,5.69,0,46,Essential,Fast
2024-01-08,FAC003,Peri-urban PHC Ambivali,W03,MED006,Insulin Injection 40 IU/ml,3,24,0,7,B0067839,2024-07-06,20.38,0,55,Vital,Slow
2024-01-08,FAC003,Peri-urban PHC Ambivali,W02,MED007,Adrenaline Injection 1 mg/ml,1,69,0,7,B0072715,2024-07-06,10.89,0,45,Vital,Slow
2024-01-08,FAC003,Peri-urban PHC Ambivali,W02,MED008,Omeprazole Capsule 20mg,5,47,28,4,B0081875,2024-04-07,3.15,0,37,Essential,Slow
2024-01-08,FAC003,Peri-urban PHC Ambivali,W03,MED009,Metformin Tablet 500mg,9,57,0,5,B0091865,2025-01-07,18.49,0,53,Essential,Slow
2024-01-08,FAC003,Peri-urban PHC Ambivali,W03,MED010,Multivitamin Tablet,3,30,0,3,B0101975,2024-04-07,4.85,0,39,Desirable,Slow
2024-01-08,FAC003,Peri-urban PHC Ambivali,W03,MED011,Antiseptic Lotion,2,38,0,4,B0116090,2024-03-08,7.17,0,41,Desirable,Slow
2024-01-08,FAC003,Peri-urban PHC Ambivali,W02,MED012,Cotton Roll 100g,5,335,0,3,B0127932,2024-04-07,5.44,0,48,Desirable,Fast
2024-01-09,FAC001,Urban PHC Kalyan,W03,MED001,Paracetamol Tablet 500mg,29,385,0,5,B0013623,2025-01-08,33.49,0,85,Vital,Fast
2024-01-09,FAC001,Urban PHC Kalyan,W01,MED002,Amoxicillin Capsule 250mg,24,398,0,3,B0023014,2024-07-07,8.59,0,81,Vital,Fast
2024-01-09,FAC001,Urban PHC Kalyan,W01,MED003,Oral Rehydration Salts,22,437,199,3,B0033845,2025-01-08,40.57,0,99,Vital,Fast
2024-01-09,FAC001,Urban PHC Kalyan,W01,MED004,Ibuprofen Tablet 200mg,16,142,196,2,B0047263,2024-07-07,8.06,0,119,Essential,Fast
2024-01-09,FAC001,Urban PHC Kalyan,W01,MED005,Cetirizine Tablet 5mg,10,422,188,3,B0057720,2025-01-08,6.5,0,99,Essential,Fast
2024-01-09,FAC001,Urban PHC Kalyan,W03,MED006,Insulin Injection 40 IU/ml,2,74,27,4,B0065181,2024-02-08,43.04,0,113,Vital,Slow
2024-01-09,FAC001,Urban PHC Kalyan,W01,MED007,Adrenaline Injection 1 mg/ml,1,45,0,2,B0078855,2024-04-08,41.96,0,101,Vital,Slow
2024-01-09,FAC001,Urban PHC Kalyan,W02,MED008,Omeprazole Capsule 20mg,5,76,0,5,B0085871,2025-01-08,12.99,0,122,Essential,Slow
2024-01-09,FAC001,Urban PHC Kalyan,W02,MED009,Metformin Tablet 500mg,11,32,0,4,B0091831,2025-01-08,15.62,0,102,Essential,Slow
2024-01-09,FAC001,Urban PHC Kalyan,W02,MED010,Multivitamin Tablet,3,34,0,2,B0106354,2024-04-08,8.96,0,83,Desirable,Slow
2024-01-09,FAC001,Urban PHC Kalyan,W02,MED011,Antiseptic Lotion,1,88,0,4,B0115032,2024-07-07,9.6,0,128,Desirable,Slow
2024-01-09,FAC001,Urban PHC Kalyan,W03,MED012,Cotton Roll 100g,9,359,0,3,B0121981,2024-07-07,7.05,0,94,Desirable,Fast
2024-01-09,FAC002,Rural PHC Dombivli,W03,MED001,Paracetamol Tablet 500mg,20,123,0,7,B0018867,2024-07-07,8.28,0,60,Vital,Fast
2024-01-09,FAC002,Rural PHC Dombivli,W01,MED002,Amoxicillin Capsule 250mg,20,152,0,7,B0025979,2024-07-07,13.31,0,55,Vital,Fast
2024-01-09,FAC002,Rural PHC Dombivli,W01,MED003,Oral Rehydration Salts,11,113,0,9,B0031806,2026-01-08,9.74,0,63,Vital,Fast
2024-01-09,FAC002,Rural PHC Dombivli,W02,MED004,Ibuprofen Tablet 200mg,22,140,0,6,B0045397,2024-07-07,15.88,0,48,Essential,Fast
2024-01-09,FAC002,Rural PHC Dombivli,W01,MED005,Cetirizine Tablet 5mg,12,447,38,9,B0059001,2025-01-08,14.8,0,50,Essential,Fast
2024-01-09,FAC002,Rural PHC Dombivli,W02,MED006,Insulin Injection 40 IU/ml,3,60,0,8,B0069313,2024-04-08,36.37,0,53,Vital,Slow
2024-01-09,FAC002,Rural PHC Dombivli,W03,MED007,Adrenaline Injection 1 mg/ml,1,85,0,7,B0074780,2025-01-08,43.88,0,56,Vital,Slow
2024-01-09,FAC002,Rural PHC Dombivli,W02,MED008,Omeprazole Capsule 20mg,4,32,0,5,B0089530,2026-01-08,6.42,0,61,Essential,Slow
2024-01-09,FAC002,Rural PHC Dombivli,W02,MED009,Metformin Tablet 500mg,8,73,33,8,B0095753,2025-01-08,17.27,0,39,Essential,Slow
2024-01-09,FAC002,Rural PHC Dombivli,W03,MED010,Multivitamin Tablet,4,81,0,9,B0108258,2025-01-08,2.15,0,37,Desirable,Slow
2024-01-09,FAC002,Rural PHC Dombivli,W01,MED011,Antiseptic Lotion,2,32,7,9,B0115119,2024-04-08,2.43,0,51,Desirable,Slow
2024-01-09,FAC002,Rural PHC Dombivli,W03,MED012,Cotton Roll 100g,7,257,56,7,B0125377,2026-01-08,4.67,0,51,Desirable,Fast
2024-01-09,FAC003,Peri-urban PHC Ambivali,W01,MED001,Paracetamol Tablet 500mg,29,131,6,7,B0013660,2024-04-08,40.19,0,36,Vital,Fast
2024-01-09,FAC003,Peri-urban PHC Ambivali,W01,MED002,Amoxicillin Capsule 250mg,17,363,0,6,B0022554,2025-01-08,43.56,0,37,Vital,Fast
2024-01-09,FAC003,Peri-urban PHC Ambivali,W02,MED003,Oral Rehydration Salts,13,309,0,5,B0036652,2025-01-08,5.89,0,55,Vital,Fast
2024-01-09,FAC003,Peri-urban PHC Ambivali,W02,MED004,Ibuprofen Tablet 200mg,21,266,137,6,B0041701,2024-07-07,13.65,0,60,Essential,Fast
2024-01-09,FAC003,Peri-urban PHC Ambivali,W02,MED005,Cetirizine Tablet 5mg,23,316,162,3,B0055060,2025-01-08,15.49,0,43,Essential,Fast
2024-01-09,FAC003,Peri-urban PHC Ambivali,W02,MED006,Insulin Injection 40 IU/ml,3,87,0,5,B0061141,2026-01-08,36.26,0,40,Vital,Slow
2024-01-09,FAC003,Peri-urban PHC Ambivali,W02,MED007,Adrenaline Injection 1 mg/ml,1,60,0,6,B0072827,2024-04-08,38.33,0,45,Vital,Slow
2024-01-09,FAC003,Peri-urban PHC Ambivali,W01,MED008,Omeprazole Capsule 20mg,5,93,0,7,B0081370,2024-03-09,18.82,0,61,Essential,Slow
2024-01-09,FAC003,Peri-urban PHC Ambivali,W01,MED009,Metformin Tablet 500mg,7,49,0,7,B0097079,2025-01-08,6.27,0,63,Essential,Slow
2024-01-09,FAC003,Peri-urban PHC Ambivali,W02,MED010,Multivitamin Tablet,3,22,0,3,B0104019,2024-04-08,3.65,0,40,Desirable,Slow
2024-01-09,FAC003,Peri-urban PHC Ambivali,W01,MED011,Antiseptic Lotion,2,32,0,6,B0119751,2024-07-07,2.64,0,57,Desirable,Slow
2024-01-09,FAC003,Peri-urban PHC Ambivali,W03,MED012,Cotton Roll 100g,14,311,0,4,B0126217,2025-01-08,1.71,0,62,Desirable,Fast
2024-01-10,FAC001,Urban PHC Kalyan,W03,MED001,Paracetamol Tablet 500mg,37,249,0,5,B0019955,2024-07-08,43.78,0,86,Vital,Fast
2024-01-10,FAC001,Urban PHC Kalyan,W02,MED002,Amoxicillin Capsule 250mg,23,209,0,3,B0025037,2024-04-09,28.81,0,72,Vital,Fast
2024-01-10,FAC001,Urban PHC Kalyan,W01,MED003,Oral Rehydration Salts,24,146,1,3,B0039813,2024-03-10,30.03,0,125,Vital,Fast
2024-01-10,FAC001,Urban PHC Kalyan,W02,MED004,Ibuprofen Tablet 200mg,16,242,194,3,B0047623,2024-04-09,7.23,0,112,Essential,Fast
2024-01-10,FAC001,Urban PHC Kalyan,W03,MED005,Cetirizine Tablet 5mg,18,201,179,4,B0052546,2025-01-09,4.79,0,117,Essential,Fast
2024-01-10,FAC001,Urban PHC Kalyan,W03,MED006,Insulin Injection 40 IU/ml,2,93,45,3,B0064311,2024-04-09,7.26,0,127,Vital,Slow
2024-01-10,FAC001,Urban PHC Kalyan,W03,MED007,Adrenaline Injection 1 mg/ml,1,47,48,3,B0075787,2024-07-08,29.78,0,96,Vital,Slow
2024-01-10,FAC001,Urban PHC Kalyan,W03,MED008,Omeprazole Capsule 20mg,6,33,7,2,B0086595,2024-07-08,18.28,0,106,Essential,Slow
2024-01-10,FAC001,Urban PHC Kalyan,W02,MED009,Metformin Tablet 500mg,11,74,0,3,B0098456,2024-07-08,3.38,0,118,Essential,Slow
2024-01-10,FAC001,Urban PHC Kalyan,W02,MED010,Multivitamin Tablet,5,80,0,2,B0105944,2024-04-09,7.47,0,73,Desirable,Slow
2024-01-10,FAC001,Urban PHC Kalyan,W01,MED011,Antiseptic Lotion,1,57,0,4,B0118664,2025-01-09,8.23,0,101,Desirable,Slow
2024-01-10,FAC001,Urban PHC Kalyan,W02,MED012,Cotton Roll 100g,5,135,0,2,B0129149,2024-07-08,1.11,0,93,Desirable,Fast
